-48.7435313772	46.1189689223	-68.5084150881
-48.7393766726	46.1208872476	-68.1866587569
-48.7352213913	46.1228055549	-68.3204512531
-48.7310655333	46.1247238444	-68.4914681807
-48.7269090984	46.1266421158	-68.4538440613
-48.7227520866	46.1285603692	-68.6187662781
-48.7185944979	46.1304786046	-69.9153383009
-48.7144363321	46.1323968218	-71.8173556939
-48.7102775892	46.1343150208	-73.0340915914
-48.706118269	46.1362332015	-74.4005132873
-48.7019583716	46.138151364	-75.5176900957
-48.6977978968	46.1400695081	-76.2786533415
-48.6936368446	46.1419876338	-77.6484171276
-48.6894752148	46.1439057411	-79.3425873039
-48.6853130075	46.1458238299	-80.6215093271
-48.6811502225	46.1477419001	-81.7950928458
-48.6769868597	46.1496599517	-83.0216911686
-48.6728229192	46.1515779847	-84.2869495863
-48.6686584007	46.1534959989	-85.0978972429
-48.6644933043	46.1554139944	-85.1984419792
-48.6603276298	46.157331971	-85.1376076812
-48.6561613772	46.1592499288	-85.3667970436
-48.6519945463	46.1611678677	-85.8809088456
-48.6478271373	46.1630857876	-86.0759189331
-48.6436591498	46.1650036884	-86.1327205914
-48.6394905839	46.1669215702	-86.0014089493
-48.6353214396	46.1688394329	-86.2007534085
-48.6311517166	46.1707572763	-86.8084371457
-48.626981415	46.1726751006	-87.0607225357
-48.6228105346	46.1745929055	-87.0167326386
-48.6186390755	46.1765106911	-86.9924774599
-48.6144670374	46.1784284573	-86.997097815
-48.6102944204	46.1803462041	-86.987781204
-48.6061212243	46.1822639313	-86.9183405428
-48.6019474491	46.1841816391	-86.8029284767
-48.5977730948	46.1860993272	-86.7159573605
-48.5935981611	46.1880169956	-87.5095097226
-48.5894226481	46.1899346444	-89.3279706882
-48.5852465557	46.1918522734	-91.312767228
-48.5810698838	46.1937698825	-92.8606219032
-48.5768926324	46.1956874718	-92.8962980491
-48.5727148012	46.1976050412	-91.7633987784
-48.5685363904	46.1995225906	-90.5488662838
-48.5643573997	46.20144012	-89.4316401423
-48.5601778292	46.2033576293	-88.3679247625
-48.5559976787	46.2052751185	-87.4578042323
-48.5518169482	46.2071925875	-85.2681415553
-48.5476356375	46.2091100363	-83.1253691349
-48.5434537467	46.2110274647	-82.9512820039
-48.5392712756	46.2129448729	-84.1996061854
-48.5350882242	46.2148622606	-83.9292042533
-48.5309045924	46.2167796279	-82.7392388975
-48.5267203801	46.2186969747	-82.1205718401
-48.5225355872	46.2206143009	-81.9321939852
-48.5183502137	46.2225316066	-82.5160795008
-48.5141642595	46.2244488915	-83.5480717848
-48.5099777244	46.2263661558	-84.6298965967
-48.5057906085	46.2282833993	-85.5766419357
-48.5016029117	46.230200622	-86.7494556118
-48.4974146338	46.2321178238	-88.0243853424
-48.4932257749	46.2340350047	-88.8764008375
-48.4890363347	46.2359521646	-89.6242473328
-48.4848463133	46.2378693035	-90.3613213179
-48.4806557106	46.2397864213	-91.1279205205
-48.4764645265	46.2417035179	-91.7363523871
-48.4722727609	46.2436205934	-91.8863761973
-48.4680804138	46.2455376476	-92.2813812481
-48.463887485	46.2474546806	-92.907751021
-48.4596939745	46.2493716922	-92.9307292987
-48.4554998822	46.2512886823	-92.3487008757
-48.4513052081	46.2532056511	-91.8829377207
-48.447109952	46.2551225983	-92.067743488
-48.442914114	46.257039524	-92.8945387687
-48.4387176938	46.258956428	-93.9953165075
-48.4345206915	46.2608733104	-94.7627121302
-48.4303231069	46.2627901711	-95.0460884629
-48.42612494	46.26470701	-95.3160669695
-48.4219261907	46.2666238271	-95.5757870105
-48.417726859	46.2685406222	-95.2518650775
-48.4135269447	46.2704573955	-94.3005179849
-48.4093264478	46.2723741468	-92.7259570842
-48.4051253682	46.274290876	-90.9871890652
-48.4009237058	46.2762075831	-90.3513964051
-48.3967214606	46.2781242681	-90.1062046273
-48.3925186324	46.2800409309	-89.8068032205
-48.3883152213	46.2819575714	-89.6356148226
-48.384111227	46.2838741897	-89.7369626226
-48.3799066497	46.2857907855	-90.1123085146
-48.3757014891	46.287707359	-90.3455105466
-48.3714957451	46.28962391	-90.8106329508
-48.3672894178	46.2915404384	-91.6354592726
-48.3630825071	46.2934569443	-92.1627337033
-48.3588750128	46.2953734276	-92.5222445959
-48.3546669349	46.2972898882	-92.9068745779
-48.3504582733	46.299206326	-93.0204906685
-48.346249028	46.3011227411	-92.9754895744
-48.3420391988	46.3030391333	-92.5636996941
-48.3378287857	46.3049555026	-92.0357170856
-48.3336177886	46.306871849	-91.9414443191
-48.3294062075	46.3087881724	-91.7492238438
-48.3251940422	46.3107044727	-91.7241904754
-48.3209812927	46.3126207499	-92.0223090155
-48.3167679589	46.314537004	-92.5096755286
-48.3125540407	46.3164532348	-93.2855153697
-48.3083395381	46.3183694423	-93.8226040098
-48.304124451	46.3202856266	-93.9014954649
-48.2999087793	46.3222017874	-93.998476366
-48.2956925229	46.3241179248	-93.8563197345
-48.2914756817	46.3260340388	-93.6440839011
-48.2872582557	46.3279501292	-94.0501897277
-48.2830402448	46.329866196	-96.1667385056
-48.278821649	46.3317822391	-98.3629204955
-48.2746024681	46.3336982586	-99.0000215896
-48.270382702	46.3356142542	-99.0030258474
-48.2661623508	46.3375302261	-98.9307373091
-48.2619414143	46.3394461742	-99.0430868676
-48.2577198924	46.3413620983	-99.7194941408
-48.2534977851	46.3432779984	-100.886137698
-48.2492750923	46.3451938745	-102.174481431
-48.2450518139	46.3471097265	-103.286062284
-48.2408279498	46.3490255544	-103.971137654
-48.2366035	46.3509413581	-104.725068215
-48.2323784644	46.3528571376	-106.054261048
-48.2281528429	46.3547728928	-107.240002739
-48.2239266354	46.3566886236	-107.789271997
-48.2196998419	46.35860433	-107.626424911
-48.2154724623	46.360520012	-107.189339185
-48.2112444965	46.3624356694	-107.003280394
-48.2070159444	46.3643513023	-106.956837805
-48.202786806	46.3662669106	-107.080468859
-48.1985570811	46.3681824942	-107.050483263
-48.1943267698	46.3700980531	-107.174472063
-48.1900958719	46.3720135872	-107.646666513
-48.1858643873	46.3739290964	-107.778148816
-48.1816323161	46.3758445808	-107.393429572
-48.177399658	46.3777600402	-107.347383725
-48.173166413	46.3796754746	-107.60924107
-48.1689325811	46.381590884	-107.871656344
-48.1646981622	46.3835062682	-108.19625991
-48.1604631562	46.3854216273	-108.535051934
-48.156227563	46.3873369612	-108.851154569
-48.1519913825	46.3892522698	-108.694620354
-48.1477546147	46.3911675531	-108.588006742
-48.1435172595	46.393082811	-108.753875848
-48.1392793169	46.3949980435	-108.859626826
-48.1350407866	46.3969132504	-109.291667084
-48.1308016688	46.3988284319	-109.716182075
-48.1265619632	46.4007435877	-109.923749967
-48.1223216698	46.4026587179	-109.951124477
-48.1180807886	46.4045738224	-109.983235429
-48.1138393195	46.4064889011	-110.127647883
-48.1095972623	46.4084039541	-109.662539878
-48.105354617	46.4103189811	-109.001052787
-48.1011113836	46.4122339822	-108.790280078
-48.096867562	46.4141489574	-108.916909771
-48.092623152	46.4160639065	-110.344357855
-48.0883781536	46.4179788295	-112.780734821
-48.0841325668	46.4198937264	-115.914093963
-48.0798863915	46.4218085971	-119.613133143
-48.0756396275	46.4237234415	-120.583298052
-48.0713922748	46.4256382596	-118.353640545
-48.0671443333	46.4275530514	-116.039471235
-48.0628958031	46.4294678167	-114.180008505
-48.0586466838	46.4313825556	-113.968045893
-48.0543969756	46.433297268	-114.544075421
-48.0501466784	46.4352119537	-115.065572208
-48.0458957919	46.4371266129	-115.960574484
-48.0416443163	46.4390412453	-117.335005992
-48.0373922513	46.4409558511	-118.816785487
-48.033139597	46.44287043	-120.024625028
-48.0288863532	46.444784982	-120.511096675
-48.0246325199	46.4466995072	-120.381015482
-48.020378097	46.4486140054	-119.796435609
-48.0161230845	46.4505284765	-118.471986412
-48.0118674821	46.4524429206	-117.306318474
-48.00761129	46.4543573376	-116.995794118
-48.0033545079	46.4562717274	-116.684846871
-47.9990971359	46.4581860899	-115.880498248
-47.9948391738	46.4601004252	-115.149411483
-47.9905806215	46.4620147331	-114.320219123
-47.9863214791	46.4639290136	-113.661131485
-47.9820617464	46.4658432667	-113.704513536
-47.9778014233	46.4677574922	-113.687828864
-47.9735405098	46.4696716902	-113.766701853
-47.9692790058	46.4715858605	-114.130110541
-47.9650169111	46.4735000032	-114.669951775
-47.9607542259	46.4754141181	-115.70482999
-47.9564909499	46.4773282053	-116.64388213
-47.9522270831	46.4792422646	-117.211352691
-47.9479626254	46.481156296	-117.768031941
-47.9436975767	46.4830702994	-118.7999104
-47.939431937	46.4849842749	-119.717121075
-47.9351657062	46.4868982223	-120.290471974
-47.9308988842	46.4888121415	-120.753678498
-47.9266314709	46.4907260326	-121.146467505
-47.9223634663	46.4926398955	-121.23245163
-47.9180948703	46.4945537301	-121.144538876
-47.9138256827	46.4964675363	-120.986574043
-47.9095559036	46.4983813141	-120.336736728
-47.9052855329	46.5002950635	-119.503043422
-47.9010145705	46.5022087844	-119.131793903
-47.8967430162	46.5041224767	-118.99996798
-47.8924708701	46.5060361405	-118.678547044
-47.8881981321	46.5079497755	-118.475699907
-47.883924802	46.5098633818	-118.938335549
-47.8796508798	46.5117769593	-119.916195642
-47.8753763655	46.513690508	-121.527711348
-47.8711012589	46.5156040278	-123.280154262
-47.86682556	46.5175175187	-124.716058394
-47.8625492686	46.5194309805	-125.48201629
-47.8582723849	46.5213444133	-125.507875236
-47.8539949085	46.523257817	-125.660179789
-47.8497168396	46.5251711915	-125.984773648
-47.8454381779	46.5270845367	-126.225966627
-47.8411589235	46.5289978527	-126.570949415
-47.8368790762	46.5309111394	-127.02595945
-47.832598636	46.5328243966	-127.534104794
-47.8283176028	46.5347376244	-128.074029426
-47.8240359765	46.5366508227	-128.711417444
-47.819753757	46.5385639915	-128.966428788
-47.8154709444	46.5404771306	-128.778705331
-47.8111875384	46.5423902401	-128.52069718
-47.8069035391	46.5443033198	-128.197510195
-47.8026189463	46.5462163698	-127.908930572
-47.7983337599	46.5481293899	-127.397903936
-47.79404798	46.5500423801	-127.761339729
-47.7897616064	46.5519553403	-129.222737696
-47.785474639	46.5538682706	-131.042814786
-47.7811870778	46.5557811708	-132.953125534
-47.7768989227	46.5576940409	-133.120467537
-47.7726101736	46.5596068808	-133.012397675
-47.7683208304	46.5615196905	-132.838529309
-47.7640308932	46.5634324699	-132.437282197
-47.7597403617	46.5653452189	-132.335016298
-47.7554492359	46.5672579376	-131.788539824
-47.7511575158	46.5691706258	-131.432882707
-47.7468652012	46.5710832835	-131.120616637
-47.7425722921	46.5729959106	-130.454982453
-47.7382787885	46.5749085071	-129.626665196
-47.7339846902	46.5768210729	-128.751221288
-47.7296899971	46.578733608	-127.329255758
-47.7253947092	46.5806461124	-124.613169425
-47.7210988265	46.5825585858	-120.862952868
-47.7168023488	46.5844710284	-116.897776944
-47.712505276	46.58638344	-112.59955514
-47.7082076082	46.5882958206	-107.461477935
-47.7039093451	46.5902081701	-102.99561608
-47.6996104868	46.5921204885	-99.929349844
-47.6953110332	46.5940327758	-96.8101395514
-47.6910109841	46.5959450318	-93.4440270378
-47.6867103396	46.5978572565	-90.1931440701
-47.6824090995	46.5997694498	-87.3822619152
-47.6781072638	46.6016816117	-85.2162001122
-47.6738048323	46.6035937422	-83.0872733531
-47.6695018051	46.6055058412	-81.7808214541
-47.665198182	46.6074179086	-82.0514532368
-47.6608939629	46.6093299443	-82.6239531525
-47.6565891479	46.6112419484	-82.2885956891
-47.6522837367	46.6131539207	-84.3397437876
-47.6479777294	46.6150658612	-89.5475918173
-47.6436711258	46.6169777699	-94.7272373399
-47.639363926	46.6188896467	-99.9411749604
-47.6350561297	46.6208014914	-106.764036384
-47.630747737	46.6227133042	-114.631325206
-47.6264387477	46.6246250849	-122.812681971
-47.6221291618	46.6265368334	-131.359021671
-47.6178189793	46.6284485498	-140.463058878
-47.6135081999	46.6303602339	-150.124513636
-47.6091968238	46.6322718857	-160.031958123
-47.6048848507	46.6341835051	-169.413281643
-47.6005722806	46.6360950921	-178.017486439
-47.5962591134	46.6380066466	-185.393456423
-47.5919453491	46.6399181686	-190.134349691
-47.5876309876	46.641829658	-193.562304945
-47.5833160288	46.6437411148	-196.735325679
-47.5790004727	46.6456525389	-199.196278897
-47.5746843191	46.6475639302	-200.497405761
-47.5703675679	46.6494752886	-201.105790806
-47.5660502192	46.6513866142	-201.829545406
-47.5617322728	46.6532979069	-201.705583814
-47.5574137287	46.6552091666	-199.723343818
-47.5530945868	46.6571203933	-197.505087323
-47.5487748469	46.6590315868	-195.54214287
-47.5444545091	46.6609427472	-192.885750212
-47.5401335733	46.6628538744	-189.768247347
-47.5358120393	46.6647649683	-187.016939084
-47.5314899072	46.6666760289	-184.687418888
-47.5271671768	46.6685870561	-182.313075107
-47.522843848	46.6704980499	-179.928220496
-47.5185199208	46.6724090101	-177.490169845
-47.5141953952	46.6743199369	-175.576053779
-47.5098702709	46.67623083	-175.409678634
-47.505544548	46.6781416894	-175.818982768
-47.5012182264	46.6800525151	-176.17764875
-47.496891306	46.681963307	-176.893905653
-47.4925637868	46.6838740651	-178.071443496
-47.4882356686	46.6857847893	-179.351705899
-47.4839069514	46.6876954796	-180.432689666
-47.4795776351	46.6896061358	-181.464317071
-47.4752477196	46.691516758	-182.615152148
-47.4709172049	46.693427346	-183.719512497
-47.4665860908	46.6953378999	-185.424896162
-47.4622543774	46.6972484195	-187.128350531
-47.4579220645	46.6991589048	-188.124303906
-47.4535891521	46.7010693558	-189.150334796
-47.44925564	46.7029797724	-190.190179522
-47.4449215283	46.7048901545	-191.194102338
-47.4405868168	46.7068005021	-192.390239785
-47.4362515055	46.7087108151	-193.451591166
-47.4319155942	46.7106210934	-194.461657502
-47.4275790829	46.7125313371	-195.69044509
-47.4232419716	46.714441546	-197.224318961
-47.4189042602	46.7163517201	-198.728967891
-47.4145659485	46.7182618594	-200.41428557
-47.4102270365	46.7201719637	-202.530240387
-47.4058875242	46.7220820331	-204.918326539
-47.4015474114	46.7239920674	-206.84669003
-47.3972066981	46.7259020666	-208.950007598
-47.3928653843	46.7278120306	-211.352897103
-47.3885234697	46.7297219595	-213.573357082
-47.3841809544	46.7316318531	-215.880313845
-47.3798378384	46.7335417113	-218.484226463
-47.3754941214	46.7354515342	-221.450472442
-47.3711498034	46.7373613216	-224.735286871
-47.3668048845	46.7392710736	-228.54808311
-47.3624593644	46.7411807899	-233.413912593
-47.3581132431	46.7430904707	-239.723994561
-47.3537665205	46.7450001158	-245.895233716
-47.3494191967	46.7469097252	-251.288055447
-47.3450712714	46.7488192988	-256.745307951
-47.3407227446	46.7507288366	-261.726536099
-47.3363736163	46.7526383384	-265.836199913
-47.3320238863	46.7545478043	-269.124992913
-47.3276735546	46.7564572342	-274.381419582
-47.3233226211	46.758366628	-281.368955836
-47.3189710858	46.7602759857	-288.088689159
-47.3146189485	46.7621853072	-295.017776669
-47.3102662093	46.7640945924	-302.121575479
-47.3059128679	46.7660038414	-309.453287344
-47.3015589244	46.767913054	-316.952391299
-47.2972043786	46.7698222301	-325.006531056
-47.2928492306	46.7717313698	-333.902882504
-47.2884934801	46.773640473	-343.311917589
-47.2841371272	46.7755495396	-352.675549033
-47.2797801718	46.7774585695	-361.301220203
-47.2754226138	46.7793675627	-366.050151002
-47.2710644531	46.7812765191	-372.183120154
-47.2667056896	46.7831854388	-385.926883606
-47.2623463233	46.7850943215	-401.59852765
-47.2579863541	46.7870031673	-419.584078687
-47.2536257819	46.7889119762	-436.664665374
-47.2492646067	46.7908207479	-447.727318834
-47.2449028283	46.7927294826	-457.757432301
-47.2405404467	46.7946381801	-462.372159161
-47.2361774619	46.7965468403	-475.310567712
-47.2318138737	46.7984554633	-507.226275448
-47.227449682	46.8003640489	-542.028033286
-47.2230848869	46.8022725971	-575.366505654
-47.2187194882	46.8041811079	-605.161582161
-47.2143534859	46.8060895812	-631.200973824
-47.2099868798	46.8079980168	-655.24304401
-47.2056196699	46.8099064149	-677.650453116
-47.2012518561	46.8118147752	-696.293110153
-47.1968834384	46.8137230978	-712.931249688
-47.1925144167	46.8156313826	-728.249359026
-47.1881447909	46.8175396296	-741.409662348
-47.1837745609	46.8194478386	-758.228077421
-47.1794037267	46.8213560096	-778.302602917
-47.1750322881	46.8232641426	-797.246613747
-47.1706602452	46.8251722374	-814.943871898
-47.1662875977	46.8270802942	-835.910868786
-47.1619143458	46.8289883127	-857.165850099
-47.1575404892	46.8308962929	-870.675174873
-47.1531660279	46.8328042348	-882.383747287
-47.1487909619	46.8347121384	-894.669076058
-47.144415291	46.8366200034	-908.008463931
-47.1400390152	46.83852783	-922.286801224
-47.1356621344	46.840435618	-936.221149095
-47.1312846485	46.8423433674	-948.708232382
-47.1269065575	46.8442510781	-961.697150822
-47.1225278613	46.84615875	-975.402472661
-47.1181485598	46.8480663832	-993.026359135
-47.113768653	46.8499739775	-1012.57498658
-47.1093881407	46.8518815329	-1028.14602383
-47.1050070229	46.8537890493	-1040.76608037
-47.1006252995	46.8556965267	-1052.099445
-47.0962429704	46.857603965	-1062.68575197
-47.0918600356	46.8595113642	-1071.78672443
-47.087476495	46.8614187241	-1079.9335394
-47.0830923486	46.8633260448	-1088.41094356
-47.0787075961	46.8652333261	-1096.43153141
-47.0743222377	46.8671405681	-1102.50977496
-47.0699362731	46.8690477706	-1108.32698144
-47.0655497024	46.8709549336	-1114.96991686
-47.0611625254	46.8728620571	-1119.88107023
-47.0567747421	46.874769141	-1122.50150642
-47.0523863523	46.8766761851	-1125.42613161
-47.0479973561	46.8785831896	-1129.09077723
-47.0436077534	46.8804901542	-1132.77140417
-47.039217544	46.882397079	-1136.13954744
-47.0348267279	46.8843039639	-1139.01463639
-47.0304353051	46.8862108088	-1141.41519776
-47.0260432754	46.8881176137	-1143.79255324
-47.0216506388	46.8900243785	-1146.11585349
-47.0172573951	46.8919311032	-1148.5279379
-47.0128635445	46.8938377876	-1151.01566426
-47.0084690866	46.8957444318	-1153.07314127
-47.0040740216	46.8976510357	-1154.65043469
-46.9996783493	46.8995575992	-1155.9588593
-46.9952820696	46.9014641222	-1157.59364574
-46.9908851824	46.9033706048	-1158.92811421
-46.9864876878	46.9052770468	-1160.17976082
-46.9820895855	46.9071834481	-1161.86456357
-46.9776908756	46.9090898088	-1163.89720198
-46.973291558	46.9109961288	-1166.20545233
-46.9688916325	46.912902408	-1167.62839848
-46.9644910992	46.9148086463	-1168.39487919
-46.9600899579	46.9167148437	-1170.07151651
-46.9556882085	46.9186210001	-1172.01798612
-46.9512858511	46.9205271155	-1173.60093202
-46.9468828855	46.9224331899	-1175.03519234
-46.9424793116	46.924339223	-1176.51770802
-46.9380751294	46.926245215	-1178.34229288
-46.9336703388	46.9281511657	-1179.28532444
-46.9292649397	46.9300570751	-1179.8036095
-46.9248589321	46.9319629431	-1181.17980981
-46.9204523158	46.9338687696	-1182.12208122
-46.9160450909	46.9357745547	-1182.45094457
-46.9116372572	46.9376802981	-1183.20306237
-46.9072288146	46.939586	-1184.32691032
-46.9028197631	46.9414916602	-1185.43439676
-46.8984101026	46.9433972786	-1186.37131247
-46.893999833	46.9453028553	-1187.44477721
-46.8895889543	46.94720839	-1188.56323527
-46.8851774664	46.9491138829	-1189.18450503
-46.8807653692	46.9510193338	-1189.30533144
-46.8763526626	46.9529247427	-1189.52522567
-46.8719393466	46.9548301094	-1189.84068426
-46.8675254211	46.956735434	-1189.77558935
-46.863110886	46.9586407164	-1189.52107906
-46.8586957412	46.9605459566	-1189.30928406
-46.8542799867	46.9624511543	-1189.01249642
-46.8498636224	46.9643563097	-1188.65872706
-46.8454466482	46.9662614227	-1187.85189526
-46.8410290641	46.9681664931	-1185.18629676
-46.8366108699	46.970071521	-1183.80829167
-46.8321920656	46.9719765062	-1186.71552528
-46.8277726511	46.9738814487	-1189.15939834
-46.8233526264	46.9757863485	-1188.85650912
-46.8189319914	46.9776912055	-1187.47025601
-46.814510746	46.9795960196	-1185.56520095
-46.8100888901	46.9815007908	-1182.44270622
-46.8056664236	46.983405519	-1177.20115007
-46.8012433466	46.9853102042	-1167.54411168
-46.7968196588	46.9872148462	-1152.67557968
-46.7923953603	46.9891194451	-1119.05166796
-46.7879704509	46.9910240008	-1064.85420441
-46.7835449306	46.9929285131	-1048.62764757
-46.7791187994	46.9948329822	-1064.80144311
-46.774692057	46.9967374078	-1081.50008172
-46.7702647036	46.9986417899	-1097.09006078
-46.7658367389	47.0005461285	-1106.87174973
-46.761408163	47.0024504236	-1112.92087322
-46.7569789756	47.004354675	-1115.18724899
-46.7525491769	47.0062588827	-1125.44252737
-46.7481187667	47.0081630466	-1144.54291497
-46.7436877448	47.0100671667	-1158.21845149
-46.7392561114	47.0119712429	-1166.75237191
-46.7348238662	47.0138752752	-1161.88747021
-46.7303910092	47.0157792635	-1149.48993631
-46.7259575403	47.0176832077	-1141.58766908
-46.7215234595	47.0195871078	-1136.01378825
-46.7170887667	47.0214909637	-1132.9918851
-46.7126534617	47.0233947754	-1129.00275541
-46.7082175446	47.0252985427	-1121.31562558
-46.7037810153	47.0272022657	-1113.6171212
-46.6993438737	47.0291059443	-1103.23328331
-46.6949061196	47.0310095784	-1091.60858713
-46.6904677531	47.0329131679	-1081.70318694
-46.6860287741	47.0348167129	-1072.30020478
-46.6815891825	47.0367202132	-1065.89891927
-46.6771489782	47.0386236687	-1056.25934492
-46.6727081611	47.0405270795	-1038.60654526
-46.6682667312	47.0424304454	-1024.78779101
-46.6638246884	47.0443337664	-1011.9387648
-46.6593820327	47.0462370425	-991.775926657
-46.6549387638	47.0481402735	-970.521783448
-46.6504948819	47.0500434595	-952.467960194
-46.6460503868	47.0519466003	-934.755293571
-46.6416052784	47.0538496959	-913.08158328
-46.6371595566	47.0557527462	-895.9071599
-46.6327132215	47.0576557512	-885.728832494
-46.6282662728	47.0595587108	-869.667756968
-46.6238187106	47.061461625	-817.81834677
-46.6193705347	47.0633644937	-779.58250698
-46.6149217452	47.0652673168	-788.600707673
-46.6104723419	47.0671700943	-790.180070125
-46.6060223247	47.0690728261	-771.527373653
-46.6015716935	47.0709755121	-739.953330325
-46.5971204484	47.0728781523	-701.798994845
-46.5926685892	47.0747807467	-670.419826263
-46.5882161159	47.0766832951	-633.69421467
-46.5837630283	47.0785857976	-606.456392998
-46.5793093264	47.0804882539	-590.213064285
-46.5748550102	47.0823906642	-568.08118148
-46.5704000795	47.0842930283	-541.216879324
-46.5659445343	47.0861953462	-520.860918091
-46.5614883745	47.0880976178	-503.719670429
-46.5570316001	47.089999843	-489.170793881
-46.5525742109	47.0919020218	-479.868953776
-46.5481162069	47.0938041542	-472.03476898
-46.5436575881	47.09570624	-462.565418581
-46.5391983543	47.0976082792	-453.052652741
-46.5347385054	47.0995102718	-442.32398209
-46.5302780415	47.1014122176	-432.718599737
-46.5258169623	47.1033141167	-426.877911433
-46.521355268	47.1052159689	-421.444271808
-46.5168929583	47.1071177742	-415.788038158
-46.5124300332	47.1090195326	-413.867147617
-46.5079664926	47.1109212439	-412.998449664
-46.5035023365	47.1128229082	-408.390741809
-46.4990375648	47.1147245253	-406.966837816
-46.4945721774	47.1166260952	-407.702498226
-46.4901061743	47.1185276179	-407.363553868
-46.4856395553	47.1204290932	-406.283339229
-46.4811723204	47.1223305211	-406.524155591
-46.4767044695	47.1242319016	-407.885318814
-46.4722360026	47.1261332346	-406.589834121
-46.4677669196	47.12803452	-406.473844285
-46.4632972203	47.1299357578	-408.654613314
-46.4588269048	47.1318369479	-406.963447979
-46.4543559729	47.1337380903	-406.905499001
-46.4498844247	47.1356391848	-408.973370709
-46.4454122599	47.1375402315	-407.975097861
-46.4409394786	47.1394412302	-402.991826012
-46.4364660806	47.141342181	-397.185988296
-46.4319920659	47.1432430836	-393.008927638
-46.4275174345	47.1451439382	-388.457167786
-46.4230421862	47.1470447446	-382.774174894
-46.4185663209	47.1489455027	-380.180236419
-46.4140898387	47.1508462126	-379.991101648
-46.4096127394	47.1527468741	-378.167063165
-46.4051350229	47.1546474871	-375.941006474
-46.4006566893	47.1565480517	-375.442709145
-46.3961777383	47.1584485677	-375.222292844
-46.3916981699	47.1603490351	-374.614992122
-46.3872179842	47.1622494539	-373.634962445
-46.3827371809	47.1641498239	-372.435705779
-46.37825576	47.1660501452	-371.147366624
-46.3737737215	47.1679504175	-369.93932394
-46.3692910652	47.169850641	-368.910327893
-46.3648077912	47.1717508155	-367.41712018
-46.3603238992	47.173650941	-367.039871173
-46.3558393894	47.1755510173	-367.517200564
-46.3513542615	47.1774510445	-367.93298138
-46.3468685155	47.1793510225	-368.412091312
-46.3423821513	47.1812509512	-369.939031998
-46.3378951689	47.1831508306	-372.174854037
-46.3334075682	47.1850506605	-374.331239856
-46.3289193491	47.186950441	-376.346420855
-46.3244305116	47.188850172	-377.249432164
-46.3199410555	47.1907498534	-377.608274959
-46.3154509808	47.1926494851	-377.727187621
-46.3109602874	47.1945490671	-378.164661847
-46.3064689753	47.1964485994	-379.013927915
-46.3019770444	47.1983480818	-379.082712778
-46.2974844946	47.2002475143	-378.273472614
-46.2929913258	47.2021468969	-378.724097357
